"league_gender","season_id","match_id","team_name","shirt_number","player_name","vote","pt_tot","pt_bp","pt_profloss","serv_tot","serv_err","serv_pt","rec_tot","rec_err","rec_pos","rec_per","att_tot","att_err","att_blo","att_pt","att_per","blo_pt"
"Women","1718",2048,"VfB.Suhl.LOTTO.T.",3,"Patockova Tereza",NA,13,4,1,7,2,1,NA,NA,NA,NA,31,7,3,10,32,2
"Women","1718",2048,"VfB.Suhl.LOTTO.T.",4,"Mariani Ashley Nichole",NA,5,4,4,9,1,1,NA,NA,NA,NA,7,NA,NA,4,57,NA
"Women","1718",2048,"VfB.Suhl.LOTTO.T.",7,"Plum Lauren",NA,NA,NA,-2,11,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2048,"VfB.Suhl.LOTTO.T.",8,"Malloy Alexandra L.",NA,3,1,-4,4,2,NA,12,4,17,8,11,1,NA,3,27,NA
"Women","1718",2048,"VfB.Suhl.LOTTO.T.",9,"Holzer Katharina",NA,2,NA,NA,2,1,NA,NA,NA,NA,NA,3,1,NA,2,67,NA
"Women","1718",2048,"VfB.Suhl.LOTTO.T.",10,"Osadchuk Katarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2048,"VfB.Suhl.LOTTO.T.",11,"Steger Claudia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2048,"VfB.Suhl.LOTTO.T.",12,"Konieczna Klaudia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2048,"VfB.Suhl.LOTTO.T.",13,"Lauerova Miloslava",NA,NA,NA,-3,NA,NA,NA,18,3,33,11,NA,NA,NA,NA,NA,NA
"Women","1718",2048,"VfB.Suhl.LOTTO.T.",14,"Bryda Katarzyna",NA,5,1,-1,9,NA,1,19,2,32,21,12,4,NA,4,33,NA
"Women","1718",2048,"VfB.Suhl.LOTTO.T.",15,"Burgess Jordan Joann",NA,1,NA,-1,10,NA,NA,16,1,38,19,11,NA,1,1,9,NA
"Women","1718",2048,"VfB.Suhl.LOTTO.T.",18,"DeGeest Krista Marie",NA,10,4,6,8,2,NA,NA,NA,NA,NA,20,1,1,7,35,3
"Women","1718",2049,"Schwarz.Weiß.Erfurt.1",1,"Nichol Bailey Marie ",5,4,3,1,20,2,1,NA,NA,NA,NA,4,NA,1,1,25,2
"Women","1718",2049,"Schwarz.Weiß.Erfurt.1",2,"Thater Emily Grace ",6,10,6,8,12,NA,NA,1,NA,100,NA,17,1,1,6,35,4
"Women","1718",2049,"Schwarz.Weiß.Erfurt.1",4,"Reinisch Paula- ",5,4,2,-5,23,3,1,47,3,45,15,9,2,1,2,22,1
"Women","1718",2049,"Schwarz.Weiß.Erfurt.1",5,"Brabetz Friederike",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2049,"Schwarz.Weiß.Erfurt.1",6,"Gadelha de Souza W.",5,11,4,3,11,5,1,NA,NA,NA,NA,22,NA,3,8,36,2
"Women","1718",2049,"Schwarz.Weiß.Erfurt.1",7,"Mercado Chavez Erika ",6,33,8,21,16,1,NA,1,NA,100,NA,67,8,3,29,43,4
"Women","1718",2049,"Schwarz.Weiß.Erfurt.1",10,"Saita An",NA,NA,NA,NA,NA,NA,NA,13,NA,54,23,NA,NA,NA,NA,NA,NA
"Women","1718",2049,"Schwarz.Weiß.Erfurt.1",11,"Wessely Michaela",NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2049,"Schwarz.Weiß.Erfurt.1",13,"Dinic Ivana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2049,"Schwarz.Weiß.Erfurt.1",14,"McCoy Evyn Kaelee ",NA,1,1,-1,4,2,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,1
"Women","1718",2049,"Schwarz.Weiß.Erfurt.1",15,"Piest Madleen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2049,"Schwarz.Weiß.Erfurt.1",16,"Casault Margaret ",5,5,3,-4,13,2,NA,33,4,45,15,19,2,1,3,16,2
"Women","1718",2050,"SSC.Palmberg.S..1",2,"Bettendorf Martenne",NA,NA,NA,-2,NA,NA,NA,NA,NA,NA,NA,6,1,1,NA,NA,NA
"Women","1718",2050,"SSC.Palmberg.S..1",3,"Lippmann Louisa ",NA,18,6,9,16,1,2,NA,NA,NA,NA,46,3,5,16,35,NA
"Women","1718",2050,"SSC.Palmberg.S..1",5,"Krause Sabrina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2050,"SSC.Palmberg.S..1",6,"Geerties Jennifer ",NA,16,7,9,18,NA,2,16,3,62,38,33,2,2,14,42,NA
"Women","1718",2050,"SSC.Palmberg.S..1",7,"Carocci Luna Veronica",NA,NA,NA,-2,NA,NA,NA,32,2,38,16,NA,NA,NA,NA,NA,NA
"Women","1718",2050,"SSC.Palmberg.S..1",8,"Alanko Kaisa",NA,1,1,1,4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2050,"SSC.Palmberg.S..1",10,"Hanke Denise ",NA,7,5,1,13,5,3,NA,NA,NA,NA,7,1,NA,4,57,NA
"Women","1718",2050,"SSC.Palmberg.S..1",11,"Dumancic Beta",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2050,"SSC.Palmberg.S..1",12,"Barfield Lauren ",NA,7,1,2,14,2,NA,1,NA,NA,NA,15,1,2,7,47,NA
"Women","1718",2050,"SSC.Palmberg.S..1",14,"Lohmann Elisa",NA,1,1,1,4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2050,"SSC.Palmberg.S..1",15,"Oluic Jelena ",NA,14,7,5,20,2,4,41,3,61,29,32,2,2,10,31,NA
"Women","1718",2050,"SSC.Palmberg.S..1",16,"Schölzel Marie ",NA,8,6,5,11,NA,3,NA,NA,NA,NA,11,1,2,3,27,2
"Women","1718",2051,"VC.Wiesbaden.1",4,"Großer Tanja",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2051,"VC.Wiesbaden.1",5,"Osterloh Julia ",6,6,4,5,15,1,NA,1,NA,100,100,7,NA,NA,2,29,4
"Women","1718",2051,"VC.Wiesbaden.1",6,"Hetmann Selma ",6,5,2,3,10,2,NA,NA,NA,NA,NA,8,NA,NA,5,62,NA
"Women","1718",2051,"VC.Wiesbaden.1",8,"Drewniok Kimberly ",5,16,4,9,16,2,3,NA,NA,NA,NA,28,3,2,13,46,NA
"Women","1718",2051,"VC.Wiesbaden.1",9,"Grozer Dora",NA,2,2,-1,2,1,1,4,1,50,25,4,1,NA,1,25,NA
"Women","1718",2051,"VC.Wiesbaden.1",10,"Kemmsies Irina ",6,5,4,5,5,NA,1,1,NA,NA,NA,4,NA,NA,2,50,2
"Women","1718",2051,"VC.Wiesbaden.1",11,"Košova Simona",NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2051,"VC.Wiesbaden.1",12,"Fuchs Sina ",5,9,3,4,9,1,NA,12,2,75,50,22,1,1,9,41,NA
"Women","1718",2051,"VC.Wiesbaden.1",13,"Bednarova Karolina ",5,10,8,3,11,1,2,17,2,41,29,18,3,1,6,33,2
"Women","1718",2051,"VC.Wiesbaden.1",14,"Mertens Lia-Tabea",NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2051,"VC.Wiesbaden.1",18,"Stock Lisa",NA,NA,NA,NA,NA,NA,NA,21,NA,57,38,NA,NA,NA,NA,NA,NA
"Women","1718",2052,"Allianz.MTV.1",1,"StutPtegroavrictNikoleta",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2052,"Allianz.MTV.1",2,"Stoltenborg Femke ",5,3,2,-1,7,2,1,2,2,NA,NA,1,NA,NA,NA,NA,2
"Women","1718",2052,"Allianz.MTV.1",5,"McCage Mallory Grace ",7,14,6,12,10,2,2,NA,NA,NA,NA,13,NA,NA,9,69,3
"Women","1718",2052,"Allianz.MTV.1",6,"Cesar Annie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2052,"Allianz.MTV.1",7,"Sandor Renata",NA,2,1,NA,4,NA,NA,6,NA,33,17,5,2,NA,1,20,1
"Women","1718",2052,"Allianz.MTV.1",8,"Schaefer Julia ",NA,1,1,NA,10,NA,1,5,NA,20,NA,4,1,NA,NA,NA,NA
"Women","1718",2052,"Allianz.MTV.1",9,"Daalderop Nika",5,10,4,1,8,3,1,19,2,37,26,17,3,1,8,47,1
"Women","1718",2052,"Allianz.MTV.1",10,"Kästner Pia",6,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"Women","1718",2052,"Allianz.MTV.1",11,"Pusic Teodora",NA,NA,NA,-2,NA,NA,NA,25,2,48,28,NA,NA,NA,NA,NA,NA
"Women","1718",2052,"Allianz.MTV.1",12,"van Daelen Deborah ",5,11,4,8,13,2,1,NA,NA,NA,NA,28,1,NA,10,36,NA
"Women","1718",2052,"Allianz.MTV.1",14,"Potts Jenna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2052,"Allianz.MTV.1",16,"Mlejnkova Michaela ",5,12,5,2,21,2,2,19,2,26,5,35,1,5,9,26,1
"Women","1718",2052,"Allianz.MTV.1",17,"Tapp Paige ",6,14,7,7,9,1,1,NA,NA,NA,NA,20,4,2,8,40,5
"Women","1718",2053,"Rote.Raben.V.",3,"Segovia elles Dayana",6,13,4,8,17,NA,2,NA,NA,NA,NA,23,NA,5,9,39,2
"Women","1718",2053,"Rote.Raben.V.",5,"Künzler Laura",5,10,7,3,7,1,1,17,1,59,24,23,1,4,7,30,2
"Women","1718",2053,"Rote.Raben.V.",6,"Bertalanitsch Michaela",NA,NA,NA,-1,NA,NA,NA,11,1,45,18,NA,NA,NA,NA,NA,NA
"Women","1718",2053,"Rote.Raben.V.",7,"Hötschl Paula",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2053,"Rote.Raben.V.",8,"van de Vyver Ilka",6,2,1,NA,13,2,1,NA,NA,NA,NA,1,NA,NA,1,100,NA
"Women","1718",2053,"Rote.Raben.V.",9,"Wagendorp Marlies",NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,100,NA
"Women","1718",2053,"Rote.Raben.V.",11,"Zdovc Anja",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2053,"Rote.Raben.V.",12,"Sagardia Clarisa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2053,"Rote.Raben.V.",14,"Stigrot Lena",6,17,8,10,18,NA,2,26,3,31,8,26,3,1,14,54,1
"Women","1718",2053,"Rote.Raben.V.",15,"Pettke Jennifer",NA,3,3,NA,10,2,2,NA,NA,NA,NA,6,NA,1,NA,NA,1
"Women","1718",2053,"Rote.Raben.V.",16,"Heimrich Mira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2053,"Rote.Raben.V.",18,"Schwertmann Leonie",6,7,3,7,9,NA,1,NA,NA,NA,NA,10,NA,NA,5,50,1
"Women","1718",2054,"SC.Potsdam",1,"Drpa Marta",6,22,4,14,9,3,2,NA,NA,NA,NA,41,4,1,20,49,NA
"Women","1718",2054,"SC.Potsdam",3,"Wilczek Natalie",5,5,3,4,14,1,2,1,NA,NA,NA,8,NA,NA,2,25,1
"Women","1718",2054,"SC.Potsdam",5,"Svobodnikova Ivona",5,8,2,5,7,1,1,NA,NA,NA,NA,15,1,1,7,47,NA
"Women","1718",2054,"SC.Potsdam",6,"Knauf Ann-Marie",NA,NA,NA,-1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2054,"SC.Potsdam",7,"Weske Emilia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2054,"SC.Potsdam",8,"Stautz Antonia",NA,2,2,2,5,NA,NA,4,NA,NA,NA,2,NA,NA,1,50,1
"Women","1718",2054,"SC.Potsdam",9,"Gründing Lisa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2054,"SC.Potsdam",10,"Hölzig Annegret",5,5,5,-1,12,1,1,33,4,39,21,9,1,NA,1,11,3
"Women","1718",2054,"SC.Potsdam",11,"Dreblow Sophie",NA,NA,NA,NA,NA,NA,NA,2,NA,50,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2054,"SC.Potsdam",14,"Imoudu Denise",5,NA,NA,-1,5,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2054,"SC.Potsdam",15,"Kecman Ljubica",NA,NA,NA,-2,NA,NA,NA,23,2,43,26,NA,NA,NA,NA,NA,NA
"Women","1718",2054,"SC.Potsdam",18,"Cikiriz Natasa",5,2,NA,-2,4,NA,NA,6,NA,17,17,13,2,2,2,15,NA
"Women","1718",2055,"USC.Münster.1",1,"Thomsen Lisa",NA,NA,NA,-1,NA,NA,NA,19,1,53,32,NA,NA,NA,NA,NA,NA
"Women","1718",2055,"USC.Münster.1",2,"Hindriksen Mareike ",6,5,3,4,13,1,1,2,NA,NA,NA,9,NA,NA,4,44,NA
"Women","1718",2055,"USC.Münster.1",3,"Keller Luisa ",NA,3,NA,2,3,1,NA,NA,NA,NA,NA,5,NA,NA,3,60,NA
"Women","1718",2055,"USC.Münster.1",4,"Lohuis Juliët ",6,7,3,5,14,NA,1,NA,NA,NA,NA,13,1,1,4,31,2
"Women","1718",2055,"USC.Münster.1",5,"Kastrup Liza",6,8,3,3,12,1,1,NA,NA,NA,NA,17,NA,4,5,29,2
"Women","1718",2055,"USC.Münster.1",6,"Laakkonen Roosa ",NA,6,4,5,4,1,NA,NA,NA,NA,NA,4,NA,NA,2,50,4
"Women","1718",2055,"USC.Münster.1",7,"Vanjak Ivana ",5,16,6,3,10,2,1,22,3,23,9,39,4,4,14,36,1
"Women","1718",2055,"USC.Münster.1",8,"Alsmeier Lina ",6,12,4,5,10,1,1,27,2,30,19,15,4,NA,9,60,2
"Women","1718",2055,"USC.Münster.1",9,"Langgemach Juliane",6,1,1,-1,6,1,NA,NA,NA,NA,NA,4,1,NA,NA,NA,1
"Women","1718",2055,"USC.Münster.1",11,"Zink Wiebke",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2055,"USC.Münster.1",12,"Schaus Nadja",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2055,"USC.Münster.1",13,"Kylmäaho Katja",NA,NA,NA,-1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2055,"USC.Münster.1",15,"Hoenhorst Chiara",NA,1,1,-1,3,1,1,5,1,40,40,NA,NA,NA,NA,NA,NA
"Women","1718",2055,"USC.Münster.1",17,"Bathen Ines",6,5,3,NA,5,NA,2,12,2,33,25,8,2,1,3,38,NA
"Women","1718",2056,"USC.Münster.1",2,"Hindriksen Mareike ",6,3,1,NA,12,3,1,1,NA,NA,NA,4,NA,NA,2,50,NA
"Women","1718",2056,"USC.Münster.1",3,"Keller Luisa",NA,3,2,2,3,NA,NA,NA,NA,NA,NA,5,1,NA,1,20,2
"Women","1718",2056,"USC.Münster.1",4,"Lohuis Juliët",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2056,"USC.Münster.1",5,"Kastrup Liza ",5,5,2,3,6,1,1,NA,NA,NA,NA,8,NA,1,3,38,1
"Women","1718",2056,"USC.Münster.1",6,"Laakkonen Roosa ",6,3,1,-1,7,1,NA,NA,NA,NA,NA,5,2,1,NA,NA,3
"Women","1718",2056,"USC.Münster.1",7,"Vanjak Ivana ",6,15,8,11,10,NA,1,18,1,33,22,27,3,NA,13,48,1
"Women","1718",2056,"USC.Münster.1",8,"Alsmeier Lina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2056,"USC.Münster.1",9,"Langgemach Juliane ",7,12,8,10,13,1,1,NA,NA,NA,NA,10,NA,1,8,80,3
"Women","1718",2056,"USC.Münster.1",11,"Zink Wiebke",NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2056,"USC.Münster.1",12,"Schaus Nadja",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2056,"USC.Münster.1",13,"Kylmäaho Katja",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2056,"USC.Münster.1",15,"Hoenhorst Chiara",NA,1,1,NA,6,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2056,"USC.Münster.1",17,"Bathen Ines ",5,10,4,6,17,1,NA,11,NA,64,45,20,3,NA,10,50,NA
"Women","1718",2056,"USC.Münster.1",18,"Dörendahl Linda",NA,NA,NA,NA,NA,NA,NA,20,NA,45,25,NA,NA,NA,NA,NA,NA
"Women","1718",2057,"Schwarz.Weiß.Erfurt.1",1,"Nichol Bailey Marie ",6,NA,NA,-1,4,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"Women","1718",2057,"Schwarz.Weiß.Erfurt.1",2,"Thater Emily Grace",NA,NA,NA,-2,1,NA,NA,NA,NA,NA,NA,2,1,1,NA,NA,NA
"Women","1718",2057,"Schwarz.Weiß.Erfurt.1",4,"Reinisch Paula-",NA,NA,NA,-2,1,1,NA,5,1,20,NA,3,NA,NA,NA,NA,NA
"Women","1718",2057,"Schwarz.Weiß.Erfurt.1",5,"Brabetz Friederike ",5,NA,NA,-3,9,NA,NA,10,2,30,10,4,NA,1,NA,NA,NA
"Women","1718",2057,"Schwarz.Weiß.Erfurt.1",6,"Gadelha de Souza W. ",5,2,1,-1,4,2,NA,NA,NA,NA,NA,8,1,NA,1,12,1
"Women","1718",2057,"Schwarz.Weiß.Erfurt.1",7,"Mercado Chavez Erika ",5,16,5,7,10,2,3,1,1,NA,NA,32,3,3,12,38,1
"Women","1718",2057,"Schwarz.Weiß.Erfurt.1",8,"Grätz Annalena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2057,"Schwarz.Weiß.Erfurt.1",10,"Saita An",NA,NA,NA,-4,NA,NA,NA,13,4,46,23,NA,NA,NA,NA,NA,NA
"Women","1718",2057,"Schwarz.Weiß.Erfurt.1",11,"Wessely Michaela",6,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"Women","1718",2057,"Schwarz.Weiß.Erfurt.1",14,"McCoy Evyn Kaelee ",6,8,4,5,11,2,3,NA,NA,NA,NA,8,1,NA,5,62,NA
"Women","1718",2057,"Schwarz.Weiß.Erfurt.1",15,"Piest Madleen",6,2,1,NA,4,NA,NA,4,1,25,NA,4,1,NA,1,25,1
"Women","1718",2057,"Schwarz.Weiß.Erfurt.1",16,"Casault Margaret ",5,4,2,NA,9,1,NA,27,1,48,15,12,2,NA,4,33,NA
"Women","1718",2058,"Dresdner.SC.1",1,"Wezorke Barbara R.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2058,"Dresdner.SC.1",2,"Apitz Mareen ",6,1,1,1,13,NA,NA,NA,NA,NA,NA,1,NA,NA,1,100,NA
"Women","1718",2058,"Dresdner.SC.1",6,"Petter Michelle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2058,"Dresdner.SC.1",7,"Strumilo Dominika",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2058,"Dresdner.SC.1",8,"Jasper Marrit",NA,NA,NA,NA,1,NA,NA,1,NA,100,100,1,NA,NA,NA,NA,NA
"Women","1718",2058,"Dresdner.SC.1",9,"Schoot Myrthe Matilde",NA,NA,NA,-1,NA,NA,NA,12,1,42,17,NA,NA,NA,NA,NA,NA
"Women","1718",2058,"Dresdner.SC.1",10,"Bugg Madison",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2058,"Dresdner.SC.1",11,"Maase Rica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2058,"Dresdner.SC.1",12,"Korhonen Piia ",6,23,11,19,17,NA,3,NA,NA,NA,NA,38,3,1,18,47,2
"Women","1718",2058,"Dresdner.SC.1",13,"Hodanová Eva ",5,2,1,-2,9,NA,NA,27,1,30,15,17,1,2,1,6,1
"Women","1718",2058,"Dresdner.SC.1",15,"Mrdak Ivana ",6,15,8,11,8,1,NA,NA,NA,NA,NA,16,2,1,11,69,4
"Women","1718",2058,"Dresdner.SC.1",16,"Schwabe Katharina ",5,10,4,3,14,1,NA,19,2,21,16,21,1,3,9,43,1
"Women","1718",2058,"Dresdner.SC.1",17,"Weitzel Camilla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2058,"Dresdner.SC.1",18,"Planinšec Saša ",6,9,3,6,11,2,NA,NA,NA,NA,NA,12,1,NA,7,58,2
"Women","1718",2059,"Ladies.in.Black.A.",1,"Knip Kirsten",NA,NA,NA,-2,NA,NA,NA,23,2,48,30,NA,NA,NA,NA,NA,NA
"Women","1718",2059,"Ladies.in.Black.A.",2,"Dowd Lindsay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2059,"Ladies.in.Black.A.",4,"Kalinovskaya-",NA,2,NA,1,3,1,NA,NA,NA,NA,NA,2,NA,NA,2,100,NA
"Women","1718",2059,"Ladies.in.Black.A.",5,"Polder Tessa",6,11,4,6,9,1,NA,NA,NA,NA,NA,17,3,1,6,35,5
"Women","1718",2059,"Ladies.in.Black.A.",6,"Neuhaus Frauke",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2059,"Ladies.in.Black.A.",8,"Stoeten Jeanine",6,10,5,5,18,3,3,3,NA,100,33,8,NA,2,4,50,3
"Women","1718",2059,"Ladies.in.Black.A.",9,"Piśla Karolina",NA,1,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1
"Women","1718",2059,"Ladies.in.Black.A.",10,"Oude Luttikhuis",5,18,2,4,17,4,1,26,5,50,15,33,3,2,17,52,NA
"Women","1718",2059,"Ladies.in.Black.A.",11,"Šunjić Jelena",5,8,1,-1,18,2,1,NA,NA,NA,NA,29,4,3,7,24,NA
"Women","1718",2059,"Ladies.in.Black.A.",12,"Bongaerts Britt",6,8,6,6,21,2,3,NA,NA,NA,NA,2,NA,NA,1,50,4
"Women","1718",2059,"Ladies.in.Black.A.",13,"Adams Mckenzie",6,19,6,5,16,3,2,47,3,53,32,34,6,2,14,41,3
"Women","1718",2060,"VfB.Suhl.LOTTO.T..1",3,"Patockova Tereza ",NA,22,15,12,23,4,5,NA,NA,NA,NA,40,5,1,16,40,1
"Women","1718",2060,"VfB.Suhl.LOTTO.T..1",4,"Mariani Ashley Nichole",NA,1,NA,-1,2,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1
"Women","1718",2060,"VfB.Suhl.LOTTO.T..1",7,"Plum Lauren ",NA,6,3,4,15,2,NA,NA,NA,NA,NA,9,NA,NA,5,56,1
"Women","1718",2060,"VfB.Suhl.LOTTO.T..1",8,"Malloy Alexandra L. ",NA,16,10,6,20,1,5,27,1,33,19,30,6,2,10,33,1
"Women","1718",2060,"VfB.Suhl.LOTTO.T..1",9,"Holzer Katharina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Women","1718",2060,"VfB.Suhl.LOTTO.T..1",10,"Osadchuk Katarina ",NA,6,NA,3,14,3,NA,1,NA,NA,NA,11,NA,NA,5,45,1
"Women","1718",2060,"VfB.Suhl.LOTTO.T..1",12,"Konieczna Klaudia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2060,"VfB.Suhl.LOTTO.T..1",13,"Lauerova Miloslava",NA,NA,NA,-4,NA,NA,NA,37,4,41,22,NA,NA,NA,NA,NA,NA
"Women","1718",2060,"VfB.Suhl.LOTTO.T..1",14,"Bryda Katarzyna ",NA,15,6,1,15,2,1,19,4,42,26,37,7,1,14,38,NA
"Women","1718",2060,"VfB.Suhl.LOTTO.T..1",15,"Burgess Jordan Joann",NA,NA,NA,-1,1,NA,NA,2,1,NA,NA,2,NA,NA,NA,NA,NA
"Women","1718",2060,"VfB.Suhl.LOTTO.T..1",18,"DeGeest Krista Marie ",NA,12,4,7,15,4,1,NA,NA,NA,NA,18,NA,1,8,44,3
"Women","1718",2061,"Rote.Raben.V.",3,"Segovia elles Dayana",5,10,1,NA,12,1,NA,NA,NA,NA,NA,34,5,4,10,29,NA
"Women","1718",2061,"Rote.Raben.V.",5,"Künzler Laura",6,18,8,7,16,4,2,28,3,21,11,28,2,2,12,43,4
"Women","1718",2061,"Rote.Raben.V.",6,"Bertalanitsch Michaela",NA,NA,NA,-1,NA,NA,NA,24,1,46,17,NA,NA,NA,NA,NA,NA
"Women","1718",2061,"Rote.Raben.V.",7,"Hötschl Paula",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2061,"Rote.Raben.V.",8,"van de Vyver Ilka",5,4,4,4,16,NA,3,NA,NA,NA,NA,3,NA,NA,1,33,NA
"Women","1718",2061,"Rote.Raben.V.",9,"Wagendorp Marlies",NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"Women","1718",2061,"Rote.Raben.V.",12,"Sagardia Clarisa",NA,1,NA,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA,1,100,NA
"Women","1718",2061,"Rote.Raben.V.",14,"Stigrot Lena",5,11,6,NA,12,1,NA,22,NA,45,14,29,6,4,11,38,NA
"Women","1718",2061,"Rote.Raben.V.",15,"Pettke Jennifer",6,15,8,14,19,NA,5,NA,NA,NA,NA,11,1,NA,6,55,4
"Women","1718",2061,"Rote.Raben.V.",16,"Heimrich Mira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2061,"Rote.Raben.V.",18,"Schwertmann Leonie",6,11,6,8,17,2,3,NA,NA,NA,NA,11,NA,1,7,64,1
