"league_gender","season_id","match_id","team_name","shirt_number","player_name","vote","pt_tot","pt_bp","pt_profloss","serv_tot","serv_err","serv_pt","rec_tot","rec_err","rec_pos","rec_per","att_tot","att_err","att_blo","att_pt","att_per","blo_pt"
"Women","1516",2061,"NawaRo.Straubing.1",10,"Aulenbrock",NA,3,2,2,4,NA,2,NA,NA,NA,NA,5,1,NA,1,20,NA
"Women","1516",2061,"NawaRo.Straubing.1",11,"Kocar ",6,11,8,11,16,NA,4,NA,NA,NA,NA,3,NA,NA,1,33,6
"Women","1516",2061,"NawaRo.Straubing.1",12,"Lepesteur Gianlorenc ",5,6,2,-4,20,2,NA,11,2,36,9,26,4,2,5,19,1
"Women","1516",2061,"NawaRo.Straubing.1",13,"Purchartová ",6,12,3,10,12,2,NA,NA,NA,NA,NA,21,NA,NA,10,48,2
"Women","1516",2061,"NawaRo.Straubing.1",14,"Nosekova ",5,11,9,1,29,NA,5,52,4,40,15,24,3,3,6,25,NA
"Women","1516",2061,"NawaRo.Straubing.1",15,"Terrell",NA,1,NA,1,NA,NA,NA,1,NA,100,NA,3,NA,NA,1,33,NA
"Women","1516",2061,"NawaRo.Straubing.1",16,"Heimrich",NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1516",2062,"Dresdner.SC.1",1,"Hindriksen ",5,NA,NA,-2,14,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA
"Women","1516",2062,"Dresdner.SC.1",3,"Mikhailenko ",6,14,7,8,7,2,2,NA,NA,NA,NA,21,3,1,10,48,2
"Women","1516",2062,"Dresdner.SC.1",7,"Dijkema",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1516",2062,"Dresdner.SC.1",8,"Lippmann",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1516",2062,"Dresdner.SC.1",10,"Slay ",6,8,7,7,11,1,NA,NA,NA,NA,NA,8,NA,NA,5,62,3
"Women","1516",2062,"Dresdner.SC.1",11,"Little",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1516",2062,"Dresdner.SC.1",12,"Cross ",6,5,5,4,4,1,NA,NA,NA,NA,NA,4,NA,NA,1,25,4
"Women","1516",2062,"Dresdner.SC.1",13,"Izquierdo-Mocasqui",NA,2,1,2,1,NA,NA,NA,NA,NA,NA,2,NA,NA,2,100,NA
"Women","1516",2062,"Dresdner.SC.1",14,"Stock",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1516",2062,"Dresdner.SC.1",15,"Bartsch ",6,17,10,14,24,NA,4,10,NA,10,NA,21,2,1,12,57,1
"Women","1516",2062,"Dresdner.SC.1",16,"Schwabe ",5,9,8,5,10,1,1,15,NA,33,NA,21,2,1,7,33,1
"Women","1516",2062,"Dresdner.SC.1",17,"Mancuso",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1516",2062,"Dresdner.SC.1",18,"Courtois",NA,NA,NA,-2,NA,NA,NA,11,2,36,9,NA,NA,NA,NA,NA,NA
"Women","1516",2063,"VT.Aurubis.H..1",1,"Horn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1516",2063,"VT.Aurubis.H..1",4,"Field ",6,10,3,7,15,3,1,NA,NA,NA,NA,14,NA,NA,8,57,1
"Women","1516",2063,"VT.Aurubis.H..1",5,"Muijlwijk ",5,20,8,9,13,4,2,NA,NA,NA,NA,44,2,5,16,36,2
"Women","1516",2063,"VT.Aurubis.H..1",7,"Braack ",6,11,5,8,19,2,2,NA,NA,NA,NA,7,1,NA,4,57,5
"Women","1516",2063,"VT.Aurubis.H..1",8,"Poll ",6,21,11,13,17,1,NA,26,1,38,4,39,3,3,17,44,4
"Women","1516",2063,"VT.Aurubis.H..1",10,"Bertram",NA,NA,NA,-2,NA,NA,NA,45,2,33,7,NA,NA,NA,NA,NA,NA
"Women","1516",2063,"VT.Aurubis.H..1",12,"Milton ",5,7,4,NA,14,4,NA,13,1,54,15,15,1,1,5,33,2
"Women","1516",2063,"VT.Aurubis.H..1",13,"Kirsten",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1516",2063,"VT.Aurubis.H..1",14,"Imoudu ",6,5,NA,4,20,1,NA,NA,NA,NA,NA,8,NA,NA,5,62,NA
"Women","1516",2063,"VT.Aurubis.H..1",15,"Keil",NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1516",2064,"Allianz.MTV.S..1",1,"Wlk Jelena",NA,NA,NA,NA,4,NA,NA,3,NA,33,NA,NA,NA,NA,NA,NA,NA
"Women","1516",2064,"Allianz.MTV.S..1",2,"Stoltenborg Femke",7,6,5,4,12,1,2,1,NA,NA,NA,4,NA,1,3,75,1
"Women","1516",2064,"Allianz.MTV.S..1",3,"Tomazela Pissinato Mich ",NA,1,NA,NA,10,1,NA,NA,NA,NA,NA,6,NA,NA,1,17,NA
"Women","1516",2064,"Allianz.MTV.S..1",4,"Nichol Valerie ",6,2,2,1,11,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"Women","1516",2064,"Allianz.MTV.S..1",5,"Renkema Kim ",5,12,4,5,15,2,NA,24,2,46,8,31,NA,3,12,39,NA
"Women","1516",2064,"Allianz.MTV.S..1",8,"Grobelna Kaja ",6,24,9,17,13,1,2,NA,NA,NA,NA,45,5,1,20,44,2
"Women","1516",2064,"Allianz.MTV.S..1",9,"Jarmoc Caroline",NA,5,3,3,6,2,NA,NA,NA,NA,NA,6,NA,NA,5,83,NA
"Women","1516",2064,"Allianz.MTV.S..1",11,"Thomsen Lisa",NA,NA,NA,-3,NA,NA,NA,32,3,59,19,NA,NA,NA,NA,NA,NA
"Women","1516",2064,"Allianz.MTV.S..1",12,"van Daelen Deborah",NA,3,1,3,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,3,43,NA
"Women","1516",2064,"Allianz.MTV.S..1",15,"Lindow Nichole ",6,8,1,5,15,2,NA,NA,NA,NA,NA,13,1,NA,7,54,1
"Women","1516",2064,"Allianz.MTV.S..1",16,"Mlejnkova Michaela ",5,14,8,5,16,NA,NA,22,1,18,5,39,6,2,10,26,4
"Women","1516",2065,"Schweriner.SC.1",1,"Souza Ziegler Lousiane P ",5,15,8,5,19,2,3,26,4,35,27,29,2,2,12,41,NA
"Women","1516",2065,"Schweriner.SC.1",2,"Joachim Tanja",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1516",2065,"Schweriner.SC.1",4,"Hroncekova Veronika ",6,7,4,3,24,4,2,NA,NA,NA,NA,8,NA,NA,3,38,2
"Women","1516",2065,"Schweriner.SC.1",6,"Geerties Jennifer",6,12,7,10,16,NA,2,21,NA,57,33,26,1,1,10,38,NA
"Women","1516",2065,"Schweriner.SC.1",8,"Turner Ariel ",NA,1,NA,NA,1,NA,NA,3,NA,33,NA,8,NA,1,1,12,NA
"Women","1516",2065,"Schweriner.SC.1",9,"Love Tabitha ",6,23,7,19,14,NA,1,NA,NA,NA,NA,47,2,2,17,36,5
"Women","1516",2065,"Schweriner.SC.1",10,"Hanke Denise ",6,6,4,5,16,NA,1,NA,NA,NA,NA,5,NA,1,4,80,1
"Women","1516",2065,"Schweriner.SC.1",11,"Wessely Michaela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1516",2065,"Schweriner.SC.1",12,"Brandt Anja ",6,12,8,9,8,3,NA,NA,NA,NA,NA,12,NA,NA,6,50,6
"Women","1516",2065,"Schweriner.SC.1",13,"Völker Janine",NA,NA,NA,NA,NA,NA,NA,16,NA,44,19,NA,NA,NA,NA,NA,NA
"Women","1516",2065,"Schweriner.SC.1",16,"Schölzel Marie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1516",2065,"Schweriner.SC.1",17,"Holstein Marie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1516",2065,"Schweriner.SC.1",18,"Golla Stefanie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1516",2066,"Rote.Raben.V.",1,"Sims Emani Brenita-",NA,4,2,3,4,1,NA,NA,NA,NA,NA,7,NA,NA,4,57,NA
"Women","1516",2066,"Rote.Raben.V.",2,"von Piekartz Tess",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1516",2066,"Rote.Raben.V.",3,"Knip Kirsten",NA,NA,NA,-1,NA,NA,NA,12,1,42,8,NA,NA,NA,NA,NA,NA
"Women","1516",2066,"Rote.Raben.V.",4,"Sajdova Nikol",6,10,4,5,18,3,1,NA,NA,NA,NA,14,2,NA,8,57,1
"Women","1516",2066,"Rote.Raben.V.",5,"Oosterveld Quirine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1516",2066,"Rote.Raben.V.",6,"Markovic Srna",6,10,3,3,11,3,1,31,3,65,32,16,NA,1,9,56,NA
"Women","1516",2066,"Rote.Raben.V.",7,"Wezorke Barbara R.",5,4,NA,1,5,1,NA,NA,NA,NA,NA,9,1,1,4,44,NA
"Women","1516",2066,"Rote.Raben.V.",8,"Magdic Matea",NA,1,NA,-2,2,NA,NA,NA,NA,NA,NA,7,3,NA,NA,NA,1
"Women","1516",2066,"Rote.Raben.V.",9,"Acosta Alvarado R.",5,8,3,5,8,1,NA,16,NA,50,31,26,1,1,8,31,NA
"Women","1516",2066,"Rote.Raben.V.",10,"Marco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1516",2066,"Rote.Raben.V.",11,"Mesa Luaces Liana",5,7,5,2,8,NA,1,NA,NA,NA,NA,16,3,2,5,31,1
"Women","1516",2066,"Rote.Raben.V.",12,"Liebchen Isabelle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1516",2066,"Rote.Raben.V.",14,"Stigrot Lena",NA,NA,NA,-4,3,NA,NA,8,NA,62,25,8,3,1,NA,NA,NA
"Women","1516",2066,"Rote.Raben.V.",15,"Elwassimy Mona",6,1,NA,NA,8,1,NA,NA,NA,NA,NA,2,NA,NA,1,50,NA
"Women","1516",2067,"VT.Aurubis.H..1",1,"Horn Melanie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1516",2067,"VT.Aurubis.H..1",4,"Field Elizabeth ",5,4,1,2,5,NA,NA,NA,NA,NA,NA,12,1,1,3,25,1
"Women","1516",2067,"VT.Aurubis.H..1",5,"Muijlwijk Karine ",5,14,4,6,10,2,2,NA,NA,NA,NA,35,3,3,12,34,NA
"Women","1516",2067,"VT.Aurubis.H..1",7,"Braack Nina ",NA,7,3,5,16,NA,3,1,1,NA,NA,5,1,NA,4,80,NA
"Women","1516",2067,"VT.Aurubis.H..1",8,"Poll Jana Franziska ",5,11,5,5,8,1,1,30,2,37,13,25,2,1,8,32,2
"Women","1516",2067,"VT.Aurubis.H..1",10,"Bertram Claire",NA,NA,NA,-1,NA,NA,NA,17,1,47,24,NA,NA,NA,NA,NA,NA
"Women","1516",2067,"VT.Aurubis.H..1",12,"Milton Taylor ",5,3,2,-4,8,NA,NA,18,4,22,6,7,2,1,1,14,2
"Women","1516",2067,"VT.Aurubis.H..1",13,"Kirsten Maria",NA,NA,NA,-1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1516",2067,"VT.Aurubis.H..1",14,"Imoudu Denise ",6,4,3,3,12,1,2,NA,NA,NA,NA,3,NA,NA,NA,NA,2
"Women","1516",2068,"Dresdner.SC",1,"Hindriksen Mareike",NA,NA,NA,-1,3,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1516",2068,"Dresdner.SC",3,"Mikhailenko Kristina",5,11,4,2,15,2,2,NA,NA,NA,NA,33,3,4,9,27,NA
"Women","1516",2068,"Dresdner.SC",7,"Dijkema Laura",6,3,NA,1,19,2,NA,NA,NA,NA,NA,5,NA,NA,3,60,NA
"Women","1516",2068,"Dresdner.SC",8,"Lippmann Louisa",NA,1,NA,-1,2,NA,NA,NA,NA,NA,NA,6,2,NA,1,17,NA
"Women","1516",2068,"Dresdner.SC",10,"Slay Kathleen",7,17,6,17,9,NA,NA,NA,NA,NA,NA,10,NA,NA,9,90,8
"Women","1516",2068,"Dresdner.SC",12,"Cross Jennifer",5,7,4,4,18,NA,2,NA,NA,NA,NA,10,2,1,3,30,2
"Women","1516",2068,"Dresdner.SC",13,"Izquierdo-Mocasqui",5,16,7,9,14,NA,2,24,3,29,17,35,1,3,13,37,1
"Women","1516",2068,"Dresdner.SC",14,"Stock Lisa",NA,NA,NA,-1,NA,NA,NA,11,1,55,27,NA,NA,NA,NA,NA,NA
"Women","1516",2068,"Dresdner.SC",15,"Bartsch Michelle",5,21,13,9,21,NA,4,32,3,41,28,35,4,5,16,46,1
"Women","1516",2068,"Dresdner.SC",16,"Schwabe Katharina",NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1516",2068,"Dresdner.SC",17,"Mancuso Gina",NA,1,NA,-3,2,1,NA,12,2,33,17,2,NA,1,1,50,NA
"Women","1516",2068,"Dresdner.SC",18,"Courtois Valerie",NA,NA,NA,-1,NA,NA,NA,14,1,36,7,NA,NA,NA,NA,NA,NA
"Women","1516",2069,"NawaRo.Straubing.1",1,"Hahn Kristen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1516",2069,"NawaRo.Straubing.1",3,"Gadelha de Souza W. ",6,10,3,7,11,NA,1,NA,NA,NA,NA,19,1,2,8,42,1
"Women","1516",2069,"NawaRo.Straubing.1",4,"Dibbern Alyssa Rene ",6,13,8,9,15,1,1,NA,NA,NA,NA,31,2,1,10,32,2
"Women","1516",2069,"NawaRo.Straubing.1",6,"Swiechowska Marta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1516",2069,"NawaRo.Straubing.1",8,"Bertalanitsch Michaela",NA,NA,NA,NA,NA,NA,NA,19,NA,58,42,NA,NA,NA,NA,NA,NA
"Women","1516",2069,"NawaRo.Straubing.1",10,"Aulenbrock Carina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1516",2069,"NawaRo.Straubing.1",11,"Kocar Karmen ",7,4,2,4,11,NA,NA,NA,NA,NA,NA,4,NA,NA,2,50,2
"Women","1516",2069,"NawaRo.Straubing.1",12,"Lepesteur Gianlorenco ",5,5,NA,-1,11,NA,NA,22,2,45,36,19,2,2,5,26,NA
"Women","1516",2069,"NawaRo.Straubing.1",13,"Purchartová Barbora ",6,13,6,8,7,1,1,NA,NA,NA,NA,14,2,2,8,57,4
"Women","1516",2069,"NawaRo.Straubing.1",14,"Nosekova Martina ",6,10,6,7,13,NA,1,8,NA,75,38,29,2,1,9,31,NA
"Women","1516",2069,"NawaRo.Straubing.1",15,"Terrell Malina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1516",2069,"NawaRo.Straubing.1",16,"Heimrich Mira",NA,NA,NA,-1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1516",2070,"SC.Potsdam",2,"Arrechea Diana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1516",2070,"SC.Potsdam",3,"Rühl Lisa",NA,NA,NA,NA,NA,NA,NA,14,NA,57,43,NA,NA,NA,NA,NA,NA
"Women","1516",2070,"SC.Potsdam",5,"Katic Marina",5,1,1,-1,7,2,NA,NA,NA,NA,NA,1,NA,NA,1,100,NA
"Women","1516",2070,"SC.Potsdam",6,"Schaus Nadja",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1516",2070,"SC.Potsdam",7,"Sydlik Luisa",6,1,1,NA,3,1,NA,NA,NA,NA,NA,1,NA,NA,1,100,NA
"Women","1516",2070,"SC.Potsdam",8,"Hölzig Annegret",5,6,1,1,7,NA,NA,16,3,38,25,14,1,1,6,43,NA
"Women","1516",2070,"SC.Potsdam",9,"Gründing Lisa",6,12,8,10,11,1,2,NA,NA,NA,NA,10,1,NA,6,60,4
"Women","1516",2070,"SC.Potsdam",10,"Silge Wiebke",6,8,5,5,19,1,3,1,NA,NA,NA,7,2,NA,3,43,2
"Women","1516",2070,"SC.Potsdam",13,"Hippe Saskia",6,13,5,7,16,NA,NA,NA,NA,NA,NA,32,4,2,10,31,3
"Women","1516",2070,"SC.Potsdam",14,"Roani Manuela",NA,2,2,NA,1,NA,NA,7,NA,43,43,6,1,1,2,33,NA
"Women","1516",2070,"SC.Potsdam",15,"Mapeli Burchardt",6,9,3,6,9,NA,NA,11,1,73,64,18,1,1,8,44,1
"Women","1516",2071,"Allianz.MTV.S..1",1,"Wlk Jelena",5,6,4,3,8,1,2,22,1,45,32,12,NA,1,4,33,NA
"Women","1516",2071,"Allianz.MTV.S..1",2,"Stoltenborg Femke",6,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1516",2071,"Allianz.MTV.S..1",3,"Tomazela Pissinato Mich",NA,2,NA,NA,5,1,NA,NA,NA,NA,NA,6,1,NA,2,33,NA
"Women","1516",2071,"Allianz.MTV.S..1",4,"Nichol Valerie ",6,4,2,4,16,NA,1,NA,NA,NA,NA,5,NA,NA,2,40,1
"Women","1516",2071,"Allianz.MTV.S..1",5,"Renkema Kim ",5,15,7,6,12,1,1,16,2,50,25,27,1,5,14,52,NA
"Women","1516",2071,"Allianz.MTV.S..1",8,"Grobelna Kaja ",5,12,4,4,11,4,1,NA,NA,NA,NA,39,3,1,11,28,NA
"Women","1516",2071,"Allianz.MTV.S..1",9,"Jarmoc Caroline ",NA,4,3,4,6,NA,1,NA,NA,NA,NA,5,NA,NA,2,40,1
"Women","1516",2071,"Allianz.MTV.S..1",11,"Thomsen Lisa",NA,NA,NA,NA,NA,NA,NA,19,NA,53,42,NA,NA,NA,NA,NA,NA
"Women","1516",2071,"Allianz.MTV.S..1",12,"van Daelen Deborah",NA,5,1,2,2,NA,NA,NA,NA,NA,NA,14,2,1,4,29,1
"Women","1516",2071,"Allianz.MTV.S..1",15,"Lindow Nichole ",6,9,2,7,11,NA,1,NA,NA,NA,NA,15,2,NA,8,53,NA
"Women","1516",2071,"Allianz.MTV.S..1",16,"Mlejnkova Michaela ",5,9,2,-1,12,1,NA,32,3,34,22,23,2,4,9,39,NA
"Women","1516",2072,"Ladies.in.Black.A..1",1,"Crkonova Tatiana ",5,12,1,7,9,1,1,1,NA,100,NA,27,2,2,11,41,NA
"Women","1516",2072,"Ladies.in.Black.A..1",2,"Kuciakova Miroslava ",5,3,1,-4,4,1,NA,18,2,33,11,16,1,3,3,19,NA
"Women","1516",2072,"Ladies.in.Black.A..1",3,"Baradel Silvia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1516",2072,"Ladies.in.Black.A..1",4,"Bongaerts Britt ",6,3,2,1,17,2,1,NA,NA,NA,NA,1,NA,NA,NA,NA,2
"Women","1516",2072,"Ladies.in.Black.A..1",5,"Svobodnikova Ivona ",6,8,1,6,8,1,NA,NA,NA,NA,NA,11,1,NA,6,55,2
"Women","1516",2072,"Ladies.in.Black.A..1",6,"Scheuschner Lene",6,4,1,-3,3,NA,NA,17,7,24,12,7,NA,NA,3,43,1
"Women","1516",2072,"Ladies.in.Black.A..1",9,"Grozer Dora ",5,10,6,-3,11,5,1,24,3,38,NA,29,3,2,8,28,1
"Women","1516",2072,"Ladies.in.Black.A..1",11,"Košova Simona ",6,6,1,2,10,3,NA,NA,NA,NA,NA,6,NA,1,3,50,3
"Women","1516",2072,"Ladies.in.Black.A..1",12,"Langgemach Juliane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1516",2072,"Ladies.in.Black.A..1",14,"Valachova Dominika",NA,NA,NA,-1,NA,NA,NA,12,1,33,8,NA,NA,NA,NA,NA,NA
"Women","1516",2072,"Ladies.in.Black.A..1",15,"Liedtke Zoe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1516",2073,"USC.Münster.1",1,"Lakovic Andrea ",6,5,2,2,7,1,NA,1,1,NA,NA,9,1,NA,3,33,2
"Women","1516",2073,"USC.Münster.1",2,"Kemmsies Irina",6,3,2,3,6,NA,2,NA,NA,NA,NA,2,NA,NA,1,50,NA
"Women","1516",2073,"USC.Münster.1",4,"Kvapilová Michala",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"Women","1516",2073,"USC.Münster.1",5,"Sá Amanda ",5,4,3,4,11,NA,2,NA,NA,NA,NA,1,NA,NA,1,100,1
"Women","1516",2073,"USC.Münster.1",6,"Fuchs Sina ",5,11,4,-3,11,3,3,24,4,42,12,28,3,4,8,29,NA
"Women","1516",2073,"USC.Münster.1",7,"Leweling Pia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1516",2073,"USC.Münster.1",9,"Ossowski Alisha ",NA,2,NA,-1,3,1,NA,17,NA,35,18,5,NA,2,2,40,NA
"Women","1516",2073,"USC.Münster.1",10,"Benson Ashley",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1516",2073,"USC.Münster.1",11,"Smutna Lucie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1516",2073,"USC.Münster.1",12,"Orthmann Hanna ",5,16,7,3,12,1,2,NA,NA,NA,NA,44,8,4,13,30,1
"Women","1516",2073,"USC.Münster.1",13,"Petrausch Sarah",5,3,2,1,6,NA,1,10,1,30,10,7,NA,1,2,29,NA
"Women","1516",2073,"USC.Münster.1",14,"Dörendahl Linda",NA,NA,NA,-3,NA,NA,NA,16,3,25,19,NA,NA,NA,NA,NA,NA
"Women","1516",2073,"USC.Münster.1",16,"Schaefer Julia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1516",2073,"USC.Münster.1",16,"Schäfer Malin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1516",2073,"USC.Münster.1",17,"Bathen Ines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1516",2073,"USC.Münster.1",18,"Schwertmann Leonie ",5,2,NA,-3,7,1,NA,1,1,NA,NA,10,1,2,2,20,NA
"Women","1516",2074,"Köpenicker.SC.B..1",1,"Johnson Janisa",6,2,NA,-3,7,NA,NA,8,2,25,25,13,1,2,2,15,NA
"Women","1516",2074,"Köpenicker.SC.B..1",2,"Grätz Annalena",6,6,2,1,3,1,NA,14,1,29,14,13,2,1,5,38,1
"Women","1516",2074,"Köpenicker.SC.B..1",4,"Rutarová Eva ",NA,1,1,-2,8,2,NA,NA,NA,NA,NA,6,NA,1,1,17,NA
"Women","1516",2074,"Köpenicker.SC.B..1",5,"Steffen Dominice ",5,4,1,-2,7,2,1,20,3,30,10,8,1,NA,3,38,NA
"Women","1516",2074,"Köpenicker.SC.B..1",6,"Nelson Kaleigh",NA,4,1,-1,3,NA,NA,NA,NA,NA,NA,15,1,4,4,27,NA
"Women","1516",2074,"Köpenicker.SC.B..1",7,"Pogany Anna",NA,NA,NA,-1,NA,NA,NA,14,1,43,14,NA,NA,NA,NA,NA,NA
"Women","1516",2074,"Köpenicker.SC.B..1",8,"Knauf Ann-Marie",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1516",2074,"Köpenicker.SC.B..1",9,"Hero Julia",NA,2,1,2,3,NA,NA,NA,NA,NA,NA,2,NA,NA,1,50,1
"Women","1516",2074,"Köpenicker.SC.B..1",10,"Wickstrom Sarah ",6,8,6,7,14,NA,4,NA,NA,NA,NA,3,1,NA,2,67,2
"Women","1516",2074,"Köpenicker.SC.B..1",11,"Göpner Jessica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1516",2074,"Köpenicker.SC.B..1",12,"Barfield Lauren ",5,6,3,2,8,2,1,NA,NA,NA,NA,15,2,NA,4,27,1
"Women","1516",2074,"Köpenicker.SC.B..1",15,"Iwohn Nele ",5,7,3,3,8,1,NA,1,NA,NA,NA,17,2,1,7,41,NA
"Women","1516",2074,"Köpenicker.SC.B..1",17,"Riedel Pia ",5,4,2,1,4,NA,NA,10,NA,70,50,11,3,NA,4,36,NA
"Women","1516",2075,"Schweriner.SC.1",1,"Souza Ziegler Lousiane P ",5,3,NA,-7,17,1,NA,35,2,43,17,23,4,3,3,13,NA
"Women","1516",2075,"Schweriner.SC.1",2,"Joachim Tanja",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1516",2075,"Schweriner.SC.1",5,"Krause Sabrina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1516",2075,"Schweriner.SC.1",6,"Geerties Jennifer",5,4,2,1,8,NA,NA,6,1,17,NA,19,1,1,3,16,1
"Women","1516",2075,"Schweriner.SC.1",8,"Turner Ariel ",5,12,5,5,8,NA,NA,16,4,38,19,26,NA,3,12,46,NA
"Women","1516",2075,"Schweriner.SC.1",9,"Love Tabitha ",5,17,8,9,26,1,3,NA,NA,NA,NA,42,4,3,14,33,NA
"Women","1516",2075,"Schweriner.SC.1",10,"Hanke Denise ",6,5,4,5,10,NA,NA,NA,NA,NA,NA,7,NA,NA,4,57,1
"Women","1516",2075,"Schweriner.SC.1",11,"Wessely Michaela",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1516",2075,"Schweriner.SC.1",12,"Brandt Anja ",6,16,9,14,9,1,1,NA,NA,NA,NA,16,1,NA,8,50,7
"Women","1516",2075,"Schweriner.SC.1",13,"Völker Janine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1516",2075,"Schweriner.SC.1",15,"Blom Alice",NA,NA,NA,-4,NA,NA,NA,22,4,41,32,NA,NA,NA,NA,NA,NA
"Women","1516",2075,"Schweriner.SC.1",16,"Schölzel Marie ",6,12,6,9,19,3,3,NA,NA,NA,NA,11,NA,NA,6,55,3
"Women","1516",2075,"Schweriner.SC.1",17,"Holstein Marie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1516",2076,"VC.Wiesbaden.1",2,"Mach",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
